dep_amt ,dep_days_greater100e,wth_amt ,wth_days_greatter100e,stake_amt,stake_days_greater500e,paid_bonus,no_bets,abs_ggr_days_greater200e,no_logins,vip
51,0,0,0,198,0,0,3,0,6,not VIP
30,0,0,0,696,1,0,61,0,17,not VIP
102,1,0,0,388,0,0,4,1,4,not VIP
161,1,0,0,1104,1,0,71,0,9,not VIP
41,0,99,0,207,0,128,156,0,57,not VIP
28,0,0,0,135,0,0,17,0,18,not VIP
153,1,99,0,425,0,0,14,0,21,not VIP
10,0,0,0,10,0,0,3,0,8,not VIP
1251,6,787,3,12808,10,15,720,2,43,VIP
159,0,0,0,5918,2,411,247,1,21,not VIP
66,0,299,1,690,0,235,9909,0,61,not VIP
549,2,511,1,5583,3,850,7528,2,53,not VIP
506,1,0,0,2864,1,0,629,1,5,not VIP
100,1,0,0,100,0,0,1,0,2,not VIP
30,0,0,0,288,0,0,101,0,1,not VIP
101,1,0,0,101,0,0,2,0,10,not VIP
101,1,0,0,101,0,0,1,0,1,not VIP
15,0,0,0,15,0,0,22,0,19,not VIP
389,1,398,2,4273,2,0,594,0,116,not VIP
15,0,0,0,37,0,0,288,0,9,not VIP
101,1,0,0,324,0,0,3,0,10,not VIP
101,1,0,0,745,1,0,29,0,2,not VIP
115,0,197,1,888,1,0,2588,0,3,not VIP
10,0,0,0,19,0,0,17,0,4,not VIP
101,1,0,0,101,0,0,1,0,1,not VIP
101,1,405,1,128,0,0,2,1,4,not VIP
101,1,133,1,412,0,0,18,0,17,not VIP
544,4,0,0,7775,4,54,882,1,45,VIP
101,1,110,1,537,0,12,30,0,10,not VIP
179,0,292,1,3696,2,0,9908,0,33,not VIP
186,1,271,1,562,0,0,1608,0,19,not VIP
42,0,0,0,650,0,0,550,0,27,not VIP
1491,4,1582,3,19528,9,0,21653,6,141,not VIP
20,0,0,0,66,0,0,50,0,1,not VIP
137,0,104,0,1376,1,17,466,0,35,not VIP
540,2,550,2,6611,3,426,7057,1,46,not VIP
51,0,175,1,827,0,0,130,0,14,not VIP
146,1,308,1,358,0,162,26,0,18,not VIP
222,1,0,0,1722,1,0,438,0,13,not VIP
189,0,0,0,1282,1,0,1584,0,36,not VIP
108,1,0,0,108,0,0,1,0,6,not VIP
151,1,221,1,519,1,0,759,0,14,not VIP
25,0,0,0,94,0,0,243,0,104,not VIP
527,2,231,1,2627,2,0,207,1,40,not VIP
56,0,0,0,330,0,0,813,0,58,not VIP
166,1,0,0,140,0,0,19,0,44,not VIP
100,1,190,0,147,0,6,18,0,13,not VIP
50,0,0,0,178,0,0,26,0,2,not VIP
100,1,0,0,138,0,0,121,0,7,not VIP
65,0,224,1,802,0,182,9174,0,81,not VIP
151,1,0,0,407,0,0,54,0,3,not VIP
179,1,0,0,2000,1,0,202,0,11,not VIP
110,1,163,1,248,0,0,8,0,11,not VIP
65,0,265,1,1662,1,281,2817,0,30,not VIP
218,2,0,1,1111,0,0,94,1,78,not VIP
248,1,0,0,680,1,35,53,0,37,not VIP
10,0,0,0,24,0,0,3,0,8,not VIP
204,1,286,1,1534,1,1,2896,0,19,not VIP
110,1,451,1,10077,5,9478,904,2,38,not VIP
110,0,0,0,939,1,0,89,0,3,not VIP
232,1,206,1,1223,0,0,2476,1,27,not VIP
162,0,200,0,2708,2,0,618,0,37,not VIP
100,1,98,1,1223,1,20,54,0,17,not VIP
606,1,277,1,6304,4,15,938,1,60,not VIP
224,1,402,1,4028,2,0,3834,1,16,not VIP
161,0,165,1,735,0,18,245,0,123,not VIP
256,1,21,0,776,0,0,235,0,75,VIP
16,0,0,0,65,0,0,54,0,9,not VIP
421,2,262,1,3159,3,0,7270,0,37,not VIP
122,0,0,0,660,0,0,5071,0,34,not VIP
99,0,0,0,2008,2,0,523,0,15,not VIP
410,2,168,1,648,0,0,43,0,48,not VIP
87,0,11,0,326,0,0,1460,0,16,not VIP
99,0,0,0,516,0,0,128,0,29,not VIP
325,1,198,1,1969,1,27,6358,0,46,not VIP
54,0,0,0,121,0,0,85,0,82,not VIP
155,1,269,1,192,0,137,24,0,8,not VIP
49,0,143,1,323,0,0,16,0,16,not VIP
11,0,0,0,22,0,0,42,0,37,not VIP
42,0,69,0,619,0,0,164,0,21,not VIP
389,1,0,0,2264,1,9,5796,0,15,not VIP
148,1,0,0,1171,0,13,79,1,65,not VIP
458,1,417,1,8819,4,0,1010,1,86,not VIP
82,0,28,0,1063,0,0,1119,0,245,not VIP
872,3,1259,5,6105,6,0,10338,2,70,not VIP
77,0,415,1,5251,3,0,7073,0,111,not VIP
101,0,135,1,852,0,46,235,0,63,not VIP
1384,3,525,1,45188,4,9,1259,3,30,not VIP
30,0,0,0,30,0,0,1,0,3,not VIP
154,0,0,0,163,0,9,5,0,5,not VIP
40,0,0,0,40,0,0,1,0,3,not VIP
157,0,221,1,8646,6,162,14628,2,35,not VIP
307,0,348,1,3867,3,429,12228,2,132,not VIP
42,0,0,0,128,0,0,160,0,10,not VIP
102,1,164,1,102,0,0,5,0,3,not VIP
390,2,0,0,3219,2,0,284,0,8,not VIP
160,1,0,0,1965,1,0,17,0,27,not VIP
227,1,186,1,2174,2,132,381,0,17,not VIP
61,0,5,0,165,0,0,140,0,18,not VIP
480,1,983,3,3764,1,0,318,1,32,not VIP
109,0,81,0,2508,1,0,1582,0,40,not VIP
104,0,116,1,1536,1,99,162,0,41,not VIP
217,0,0,0,5559,1,414,9444,1,65,not VIP
533,1,0,0,4102,1,201,201,1,29,not VIP
36,0,41,0,133,0,0,80,0,25,not VIP
214,1,0,0,2074,2,2,267,0,11,not VIP
25,0,39,0,407,0,26,138,0,51,not VIP
1335,1,0,0,3919,2,0,92,2,34,not VIP
1251,4,601,2,16092,7,0,610,3,68,VIP
558,2,99,1,6810,3,0,1279,0,48,not VIP
79,0,160,1,115,0,0,13,0,7,not VIP
99,0,0,0,99,0,0,1,0,1,not VIP
25,0,25,0,25,0,0,10,0,3,not VIP
99,0,116,1,514,0,74,51,0,12,not VIP
10,0,0,0,102,0,0,31,0,3,not VIP
42,0,0,0,152,0,0,27,0,15,not VIP
593,1,0,0,17543,1,0,84,1,25,VIP
110,1,148,1,226,0,0,177,0,10,not VIP
55,0,0,0,337,0,12,144,0,6,not VIP
113,1,0,0,340,0,0,340,0,26,not VIP
82,0,0,0,145,0,0,101,0,13,not VIP
55,0,0,0,98,0,0,11,0,6,not VIP
118,0,0,0,451,0,0,415,0,12,not VIP
97,0,93,0,341,0,0,208,0,81,not VIP
172,0,0,0,595,0,2,157,0,56,not VIP
64,0,0,0,257,0,0,325,0,30,not VIP
86,0,0,0,786,0,0,5297,0,22,not VIP
10,0,44,0,447,0,2,299,0,99,not VIP
20,0,0,0,50,0,0,357,0,5,not VIP
158,1,0,0,526,1,0,275,0,1,not VIP
31,0,0,0,62,0,0,199,0,4,not VIP
131,0,165,0,3648,3,26,711,0,46,not VIP
137,0,0,0,543,0,8,287,0,35,not VIP
273,0,0,0,429,0,0,261,0,13,not VIP
116,0,0,0,420,0,0,733,0,273,not VIP
246,1,301,1,896,1,0,62,0,36,not VIP
27,0,0,0,58,0,0,234,0,5,not VIP
449,2,0,0,11366,3,103,1699,2,7,not VIP
577,3,15,1,197532,7,0,3737,3,76,not VIP
284,1,0,0,642,0,0,1460,0,13,not VIP
467,2,99,0,1023,0,0,2119,0,43,not VIP
173,1,0,0,613,0,0,283,0,16,not VIP
19,0,0,0,69,0,0,194,0,175,not VIP
45,0,0,0,84,0,0,8,0,2,not VIP
1569,4,435,2,10443,5,201,1057,3,143,not VIP
200,1,0,0,432,0,0,38,0,10,not VIP
76,0,0,0,290,0,0,36,0,14,not VIP
446,2,0,0,2414,2,0,161,0,41,not VIP
379,1,1495,2,1402,1,0,41,2,27,not VIP
100,0,0,0,692,0,0,4,1,5,not VIP
104,1,0,0,308,0,0,3,0,2,not VIP
157,1,247,1,199,0,111,42,0,13,not VIP
125,0,45,0,193,0,0,89,0,44,not VIP
43,0,0,0,209,0,0,375,0,18,not VIP
18,0,21,0,52,0,14,26,0,35,not VIP
20,0,0,0,37,0,0,15,0,7,not VIP
59,0,0,0,1137,0,0,358,0,31,not VIP
157,0,0,0,634,0,0,148,0,20,not VIP
240,1,0,0,2897,2,0,7175,0,12,not VIP
830,5,374,1,6682,6,407,248,1,57,not VIP
130,0,109,0,1386,1,0,5295,0,156,not VIP
53,0,0,0,108,0,0,31,0,2,not VIP
44,0,0,0,330,0,0,2784,0,6,not VIP
168,0,75,0,1009,0,0,9662,0,44,not VIP
165,1,0,0,184,0,0,9,0,4,not VIP
116,1,0,0,395,0,0,230,0,11,not VIP
68,0,0,0,174,0,0,208,0,169,not VIP
105,1,165,1,152,0,0,20,0,8,not VIP
95,0,42,0,1846,1,0,864,0,32,not VIP
338,1,0,0,630,0,0,74,0,10,not VIP
65,0,0,0,1279,2,0,867,0,23,not VIP
139,0,77,0,254,0,0,47,0,36,not VIP
345,2,0,0,1113,1,4,387,0,36,not VIP
210,1,0,0,674,1,21,8,1,15,not VIP
120,0,0,0,2734,1,0,719,0,47,not VIP
60,0,0,0,167,0,0,67,0,5,not VIP
791,2,468,1,42070,9,0,18510,8,19,not VIP
73,0,55,0,571,0,0,4746,0,12,not VIP
95,0,0,0,612,1,0,15,0,9,not VIP
303,0,251,0,4189,3,84,1239,0,59,not VIP
86,0,0,0,369,0,2,1631,0,25,not VIP
134,0,0,0,856,1,177,75,1,67,not VIP
538,0,430,2,4838,1,150,25237,1,113,not VIP
84,0,0,0,773,0,9,136,0,58,not VIP
100,0,0,0,1335,1,0,425,0,15,not VIP
104,0,0,0,265,0,0,43,0,10,not VIP
175,0,50,0,532,0,0,539,0,147,not VIP
812,3,686,4,5334,5,123,1666,0,77,not VIP
172,1,203,1,578,0,0,84,0,7,not VIP
104,1,0,0,104,0,0,1,0,4,not VIP
42,0,52,0,435,0,0,46,0,2,not VIP
129,0,0,0,427,0,0,285,0,210,not VIP
103,1,152,1,410,0,0,208,0,5,not VIP
115,0,0,0,850,0,0,458,0,21,not VIP
132,0,425,1,2885,2,0,8528,1,15,not VIP
52,0,39,0,59,0,0,11,0,7,not VIP
8,0,0,0,41,0,0,125,0,570,not VIP
10,0,0,0,23,0,0,166,0,3,not VIP
246,0,219,0,2317,0,0,30679,0,91,not VIP
52,0,0,0,1063,1,0,676,0,3,not VIP
104,1,6,1,14615,3,0,159,3,14,not VIP
104,1,0,0,104,0,0,1,0,2,not VIP
21,0,0,0,27,0,0,98,0,90,not VIP
18,0,0,0,289,0,0,615,0,579,not VIP
379,1,359,2,3746,3,0,25082,0,61,not VIP
131,1,0,0,906,0,0,2685,0,19,not VIP
104,1,0,0,109,0,0,4,0,10,not VIP
214,2,0,0,214,0,0,2,0,3,not VIP
31,0,0,0,114,0,0,203,0,1,not VIP
180,0,50,0,603,0,0,464,0,74,not VIP
104,1,0,0,491,0,0,126,0,3,not VIP
104,0,0,0,1340,2,0,107,0,14,not VIP
244,1,0,0,1989,1,0,1049,1,25,not VIP
11,0,0,0,122,0,0,411,0,75,not VIP
580,2,1438,5,51809,6,0,2501,4,53,not VIP
854,2,729,2,13890,5,0,1901,0,60,not VIP
88,0,12,0,355,0,0,424,0,86,not VIP
1109,3,0,0,37764,5,78,634,3,63,VIP
104,0,60,0,868,0,0,9191,0,64,not VIP
220,1,0,0,6726,3,0,611,0,67,not VIP
27,0,25,0,27,0,0,5,0,3,not VIP
27,0,0,0,90,0,0,23,0,45,not VIP
120,1,29,0,351,0,0,64,0,13,not VIP
1075,3,706,2,3012,3,189,66,2,80,not VIP
71,0,777,2,466,0,550,42,1,94,not VIP
121,0,22,0,350,0,0,836,0,11,not VIP
109,1,0,0,290,0,0,29,0,5,not VIP
54,0,0,0,167,0,0,2,0,2,not VIP
16,0,0,0,16,0,0,8,0,6,not VIP
44,0,0,0,220,0,0,65,0,20,not VIP
504,2,316,2,3424,4,62,420,0,80,not VIP
28,0,0,0,129,0,0,58,0,19,not VIP
253,1,0,0,253,0,0,2,1,10,not VIP
82,0,0,0,267,0,0,143,0,9,not VIP
112,1,0,0,112,0,0,5,0,10,not VIP
192,0,98,0,2839,3,0,229,0,30,not VIP
6,0,0,0,30,0,0,33,0,2,not VIP
171,1,0,0,768,1,0,481,0,14,not VIP
134,0,0,0,1661,0,80,67,0,68,not VIP
227,0,0,0,2360,2,83,230,0,83,not VIP
189,0,66,0,539,0,0,113,0,63,not VIP
109,1,0,0,109,0,0,1,0,1,not VIP
115,0,120,0,1767,1,106,574,0,31,not VIP
38,0,0,0,102,0,0,682,0,3,not VIP
109,1,0,0,134,0,12,7,0,5,not VIP
229,1,921,2,671,0,0,5,2,14,not VIP
156,1,284,1,247,0,129,128,0,8,not VIP
109,1,0,0,120,0,22,4,0,7,not VIP
115,0,0,0,322,0,0,677,0,11,not VIP
108,1,0,0,455,0,0,20,0,12,not VIP
162,1,0,0,173,0,0,9,0,11,not VIP
109,1,418,1,133,0,0,62,0,4,not VIP
1275,3,1135,4,18912,6,0,23767,3,67,not VIP
216,0,193,1,2976,3,208,2962,0,28,not VIP
72,0,0,0,1262,1,6,1703,0,14,not VIP
72,0,503,1,36711,2,39,1608,2,96,not VIP
6,0,0,0,10,0,0,91,0,1,not VIP
22,0,0,0,22,0,0,9,0,4,not VIP
649,1,0,0,649,1,0,3,1,4,not VIP
534,1,914,3,3019,2,0,1329,2,46,not VIP
178,0,0,0,2109,1,64,14544,0,71,not VIP
11,0,0,0,38,0,0,244,0,9,not VIP
440,1,0,0,70908,2,0,496,2,26,VIP
297,1,77,0,729,0,0,210,0,67,not VIP
110,1,0,0,537,1,0,158,0,2,not VIP
170,0,330,1,7440,5,0,1967,0,75,not VIP
270,1,22,0,1241,1,0,3344,0,80,not VIP
4069,7,0,0,61371,5,4,14422,4,65,VIP
154,1,209,1,1673,1,0,1136,0,7,not VIP
221,1,0,0,221,0,0,6,0,5,not VIP
110,1,0,0,110,0,0,1,0,1,not VIP
385,1,0,0,747,1,0,925,1,2,not VIP
179,0,0,0,1267,1,0,104,0,17,not VIP
110,1,657,3,435,0,198,188,1,20,not VIP
110,1,330,1,2886,1,22,147,0,17,not VIP
559,3,176,1,1831,1,129,131,0,128,not VIP
55,0,1789,4,8692,6,2540,5807,3,125,not VIP
134,0,385,1,706,0,409,98,0,36,not VIP
38,0,0,0,258,0,0,1379,0,6,not VIP
249,1,0,0,1721,2,0,8389,0,39,not VIP
221,0,0,0,1162,0,0,510,0,80,not VIP
110,1,0,0,282,0,3,4,0,5,not VIP
265,1,0,0,8904,3,225,457,1,16,not VIP
132,0,138,0,1577,1,0,385,0,66,not VIP
220,1,0,0,1632,2,0,3913,0,3,not VIP
77,0,0,0,287,0,0,1437,0,9,not VIP
105,1,0,0,4414,2,0,326,0,21,not VIP
193,1,0,0,469,0,0,457,0,138,not VIP
741,4,798,3,9254,6,751,44792,1,147,not VIP
22,0,55,0,159,0,0,1339,0,14,not VIP
47,0,0,0,258,0,0,111,0,1,not VIP
11,0,0,0,87,0,0,11,0,12,not VIP
37,0,166,1,1260,1,0,771,0,18,not VIP
44,0,0,0,178,0,0,87,0,11,not VIP
110,1,0,0,110,0,0,2,0,3,not VIP
158,1,370,1,368,0,470,50,0,21,not VIP
4984,9,4141,8,69605,9,7,781,6,142,VIP
114,0,0,0,327,0,0,873,0,62,not VIP
472,2,383,1,2863,2,0,8897,3,8,not VIP
11,0,0,0,118,0,0,998,0,9,not VIP
491,2,0,0,9088,3,0,1282,1,16,not VIP
110,1,0,0,110,0,0,1,0,2,not VIP
331,2,0,0,2253,2,0,2016,1,9,not VIP
131,0,0,0,375,0,10,79,0,22,not VIP
177,0,0,0,496,0,7,1290,0,43,not VIP
42,0,0,0,163,0,0,569,0,42,not VIP
33,0,66,0,388,0,0,192,0,50,not VIP
274,1,0,0,873,1,0,30,1,5,not VIP
289,0,360,2,783,0,0,194,0,128,not VIP
22,0,0,0,47,0,0,473,0,3,not VIP
22,0,438,1,1994,1,0,606,0,77,not VIP
110,1,276,1,1882,2,19,39,2,30,not VIP
326,1,317,1,4226,1,0,5133,2,20,not VIP
110,1,487,1,185,0,0,6,0,6,not VIP
721,3,0,0,2122,1,0,541,0,23,not VIP
182,0,435,2,4189,3,0,3239,0,41,not VIP
232,2,221,1,1370,1,0,1441,0,13,not VIP
110,1,0,0,110,0,0,1,0,1,not VIP
110,0,22,0,811,1,0,389,0,14,not VIP
507,0,713,3,2275,0,0,75,0,91,not VIP
22,0,0,0,38,0,0,56,0,4,not VIP
248,1,0,0,370,0,0,629,0,20,not VIP
319,0,317,2,3141,3,0,14335,0,105,not VIP
138,1,0,0,847,1,3,492,0,19,not VIP
432,2,0,0,4559,2,44,1095,0,73,not VIP
6,0,0,0,25,0,0,232,0,1,not VIP
165,1,0,0,2111,2,33,598,0,47,not VIP
110,1,0,0,420,0,0,31,0,7,not VIP
399,2,0,1,7295,3,0,621,2,44,not VIP
426,2,0,0,5339,2,4,2797,0,14,not VIP
254,1,193,1,1850,1,0,9984,0,30,not VIP
132,1,243,1,644,1,0,185,0,8,not VIP
139,1,31,0,449,0,0,90,0,13,not VIP
110,1,82,0,358,0,0,32,0,8,not VIP
33,0,865,2,1115,1,1335,91,1,34,not VIP
143,1,221,1,1440,1,0,23316,0,57,not VIP
110,1,0,0,2190,2,0,11,2,10,not VIP
8,0,0,0,43,0,0,40,0,21,not VIP
240,2,0,0,1579,1,70,118,0,44,VIP
165,1,0,0,869,1,19,535,0,16,not VIP
165,1,0,0,316,0,0,140,0,1,not VIP
56,0,0,0,624,0,11,1113,0,49,not VIP
1075,5,641,2,10328,5,0,1205,1,60,VIP
88,0,0,0,488,0,0,254,0,92,not VIP
110,1,0,0,909,1,0,1920,0,6,not VIP
11,0,0,0,24,0,0,38,0,2,not VIP
6,0,0,0,10,0,0,214,0,3,not VIP
143,0,0,0,307,0,0,35,0,17,not VIP
110,1,221,1,175,0,0,11,0,7,not VIP
1389,2,0,0,4675,3,0,255,2,51,not VIP
105,1,0,0,893,1,0,512,0,8,not VIP
121,0,0,0,388,0,3,129,0,42,not VIP
110,1,197,1,114,0,0,4,0,12,not VIP
420,1,53,0,3971,2,28,23386,1,54,not VIP
110,1,88,0,110,0,0,2,0,2,not VIP
28,0,26,0,28,0,0,11,0,3,not VIP
468,1,967,3,1617,0,0,78,3,70,not VIP
369,2,99,0,1519,2,0,718,1,25,not VIP
190,1,0,0,1738,1,0,45,1,29,not VIP
30,0,0,0,103,0,0,169,0,56,not VIP
110,1,214,1,157,0,0,5,0,4,not VIP
28,0,0,0,98,0,0,28,0,66,not VIP
99,0,54,0,1303,1,0,4892,0,44,not VIP
110,0,0,0,126,0,0,4,0,9,not VIP
3871,1,0,0,55990,1,0,442,1,10,VIP
256,0,0,0,1004,0,13,205,0,146,not VIP
112,1,0,0,237,0,4,33,0,7,not VIP
92,0,0,0,179,0,0,171,0,210,not VIP
1269,4,720,2,8872,4,0,10583,3,54,not VIP
88,0,0,0,184,0,0,463,0,4,not VIP
55,0,31,0,636,0,0,628,0,68,not VIP
33,0,0,0,219,0,4,141,0,24,not VIP
175,0,42,0,2603,2,38,156,0,23,not VIP
39,0,0,0,2017,1,0,277,0,39,not VIP
110,1,0,0,219,0,7,12,0,36,not VIP
39,0,0,0,74,0,0,22,0,15,not VIP
109,1,0,0,594,1,0,2870,0,4,not VIP
117,0,105,1,4016,3,155,428,0,56,not VIP
99,0,0,0,1131,1,0,690,0,8,not VIP
1428,3,547,1,11507,3,0,562,3,30,not VIP
110,1,202,1,110,0,0,3,0,9,not VIP
110,0,132,1,315,0,0,18,0,11,not VIP
143,1,0,0,898,1,0,3634,0,6,not VIP
206,0,16,0,2907,2,44,998,0,100,not VIP
110,1,175,1,283,0,0,5,0,9,not VIP
32,0,0,0,618,0,0,11320,0,17,not VIP
110,1,1066,1,760,0,864,95,0,16,not VIP
27,0,53,0,372,0,0,3931,0,37,not VIP
607,2,16,1,11728,5,250,3748,4,51,not VIP
104,0,104,0,1415,2,0,320,0,36,not VIP
155,0,79,0,452,0,0,143,0,39,not VIP
474,1,328,1,9873,1,0,4237,0,18,not VIP
152,0,337,2,2015,1,0,8419,0,44,not VIP
120,1,0,0,220,0,0,384,0,1,not VIP
88,0,137,0,263,0,0,25,0,59,not VIP
232,0,109,1,5020,3,4,1119,0,54,not VIP
44,0,0,0,125,0,0,387,0,38,not VIP
5,0,0,0,15,0,0,115,0,1,not VIP
109,1,0,0,1559,0,394,85,0,23,not VIP
109,1,0,0,115,0,5,4,0,6,not VIP
211,0,418,3,2296,3,0,278,0,30,not VIP
130,0,742,2,1873,2,0,4770,1,34,not VIP
312,1,386,1,859,0,0,137,0,49,not VIP
1189,3,494,3,7960,4,0,420,2,39,not VIP
1125,3,0,0,5969,6,0,27680,1,41,not VIP
86,0,0,0,6503,3,17,3195,0,42,not VIP
55,0,57,0,110,0,0,111,0,15,not VIP
1128,4,225,1,2862,3,0,1997,2,131,not VIP
99,0,0,0,571,0,65,117,0,99,not VIP
27,0,30,0,208,0,0,168,0,11,not VIP
109,1,1737,4,465,0,2123,6,1,61,not VIP
57,0,0,0,682,1,0,1040,0,2,not VIP
109,1,0,0,785,1,16,32,0,8,not VIP
109,1,0,0,109,0,0,1,0,4,not VIP
170,1,0,0,1287,0,0,35,0,52,not VIP
109,1,0,0,3210,1,0,79,0,1,not VIP
143,0,55,0,465,0,0,710,0,48,not VIP
156,1,297,1,252,0,146,20,0,9,not VIP
55,0,0,0,82,0,0,197,0,77,not VIP
109,1,387,1,2105,1,622,67,0,22,not VIP
109,1,262,1,342,0,0,7,0,11,not VIP
178,0,188,1,478,0,118,38,0,123,not VIP
109,1,0,0,109,0,0,1,0,3,not VIP
75,0,0,0,1120,1,0,7655,0,142,not VIP
44,0,33,0,92,0,0,431,0,8,not VIP
77,0,0,0,203,0,0,4,0,7,not VIP
11,0,0,0,53,0,0,976,0,21,not VIP
343,0,0,0,1107,0,20,275,0,40,not VIP
57,0,0,0,296,0,0,2502,0,6,not VIP
32,0,11,0,159,0,0,501,0,21,not VIP
149,1,0,0,637,0,0,2804,0,9,not VIP
109,1,274,1,1967,1,0,88,0,16,not VIP
120,0,0,0,483,0,45,116,0,161,not VIP
109,1,0,0,892,0,0,15,2,12,not VIP
596,1,0,0,11643,1,0,337,1,4,VIP
236,1,0,0,733,0,0,276,0,63,not VIP
434,0,0,0,5027,3,0,10616,0,45,not VIP
45,0,48,0,528,0,88,8663,0,32,not VIP
38,0,0,0,96,0,0,22,0,11,not VIP
656,2,173,3,27306,6,0,1612,3,49,not VIP
412,1,0,0,4976,2,0,9208,1,21,not VIP
63,0,256,1,37,0,224,69,0,79,not VIP
108,0,0,0,301,0,0,237,0,46,not VIP
735,2,654,2,7286,7,74,22143,0,82,not VIP
66,0,44,0,213,0,0,953,0,8,not VIP
111,1,0,0,280,0,0,160,0,38,not VIP
10,0,0,0,22,0,0,27,0,49,not VIP
93,0,0,0,513,0,16,120,0,26,not VIP
65,0,0,0,896,0,76,230,0,27,not VIP
923,5,579,3,3751,1,48,518,0,144,not VIP
427,2,3572,1,2873,2,3734,7177,1,49,not VIP
165,1,215,1,219,0,0,10,0,28,not VIP
70,0,0,0,240,0,0,812,0,46,not VIP
109,1,0,0,109,0,0,4,0,2,not VIP
109,1,0,0,120,0,22,4,0,5,not VIP
62,0,0,0,285,0,0,213,0,34,not VIP
197,0,55,0,2343,2,0,1544,1,23,not VIP
109,1,0,0,109,0,0,1,0,1,not VIP
182,0,0,0,1474,1,63,127,0,55,not VIP
159,0,205,1,581,0,0,132,0,39,not VIP
202,0,432,2,683,0,0,3082,0,33,not VIP
54,0,25,0,472,0,0,328,0,27,not VIP
143,0,109,1,1472,1,0,2175,0,30,not VIP
113,0,54,1,4224,2,17,458,0,52,not VIP
43,0,0,0,798,0,27,1443,0,169,not VIP
128,0,0,0,4075,2,0,4203,0,94,not VIP
56,0,0,0,248,0,0,7,0,10,not VIP
38,0,0,0,186,0,0,58,0,56,not VIP
186,0,0,0,966,0,0,106,0,152,not VIP
33,0,0,0,566,1,0,4175,0,10,not VIP
396,1,117,1,5420,4,4,2445,0,56,not VIP
197,0,53,0,681,0,0,466,0,132,not VIP
11,0,0,0,14,0,0,74,0,3,not VIP
668,1,0,0,2734,1,0,220,1,32,not VIP
123,0,0,0,4517,2,0,177,0,5,not VIP
371,1,202,1,4996,3,11,425,0,46,not VIP
157,1,265,1,159,0,120,23,0,6,not VIP
109,1,0,0,369,0,0,2,1,3,not VIP
244,0,44,0,1098,0,0,404,0,83,not VIP
20,0,0,0,47,0,0,411,0,320,not VIP
107,0,0,0,556,0,0,3667,0,80,not VIP
813,3,386,1,8443,5,0,1565,3,19,not VIP
115,0,552,1,3080,2,364,2622,1,46,not VIP
109,1,0,0,109,0,0,2,0,5,not VIP
292,2,457,2,732,0,30,81,0,43,not VIP
130,0,0,0,336,0,0,202,0,187,not VIP
51,0,110,0,465,0,0,167,0,28,not VIP
440,2,535,1,466,0,0,23,1,7,not VIP
112,1,0,0,112,0,0,1,0,2,not VIP
439,2,0,0,2204,1,0,548,0,106,not VIP
80,0,21,0,1634,1,19,348,0,24,not VIP
33,0,0,0,433,0,0,662,0,7,not VIP
413,1,309,0,2838,2,0,371,0,48,not VIP
112,1,0,0,112,0,0,1,0,2,not VIP
111,0,0,0,2540,1,0,4185,0,85,not VIP
111,0,2,0,1336,1,0,360,0,28,not VIP
1181,5,558,1,9066,6,53,7728,3,78,not VIP
112,1,160,1,139,0,22,28,0,15,not VIP
157,1,231,1,466,0,108,31,0,10,not VIP
56,0,0,0,1733,1,0,1418,0,1,not VIP
63,0,0,0,526,0,21,63,0,26,not VIP
815,2,1598,4,8488,5,0,144,5,50,not VIP
39,0,11,0,276,0,0,196,0,33,not VIP
112,1,276,1,130,0,6,14,0,14,not VIP
61,0,0,0,236,0,0,261,0,90,not VIP
156,1,258,1,885,1,123,135,0,5,not VIP
27,0,0,0,146,0,0,658,0,3,not VIP
50,0,0,0,50,0,0,1,0,1,not VIP
235,0,0,0,2852,1,0,16297,0,78,not VIP
112,1,41,0,112,0,0,7,0,4,not VIP
112,1,443,1,389,0,0,2,1,4,not VIP
166,1,1602,3,219,0,2619,25,0,15,not VIP
707,3,0,0,4532,4,0,28705,0,61,not VIP
70,0,23,0,81,0,0,8,0,4,not VIP
130,0,0,0,480,0,0,853,0,23,not VIP
96,0,32,0,520,0,0,4165,0,96,not VIP
86,0,0,0,322,0,0,167,0,17,not VIP
156,1,271,1,267,0,123,110,0,8,not VIP
167,1,0,0,178,0,22,3,0,7,not VIP
111,1,0,0,319,0,0,2,1,9,not VIP
568,2,443,1,9216,4,301,3405,3,31,not VIP
33,0,0,0,59,0,0,696,0,13,not VIP
17,0,0,0,53,0,0,1156,0,5,not VIP
117,0,0,0,145,0,0,256,0,5,not VIP
67,0,0,0,364,0,0,263,0,5,not VIP
49,0,0,0,140,0,0,109,0,145,not VIP
55,0,0,0,173,0,26,52,0,41,not VIP
42,0,0,0,93,0,25,799,0,32,not VIP
20,0,0,0,54,0,0,154,0,10,not VIP
1145,6,331,1,9744,5,23,586,3,13,not VIP
140,0,11,0,959,0,0,451,0,75,not VIP
90,0,0,0,323,0,5,29,0,31,not VIP
160,0,0,0,1118,0,0,88,0,66,not VIP
11,0,0,0,11,0,0,2,0,2,not VIP
71,0,117,0,848,0,36,3294,0,54,not VIP
55,0,0,0,789,1,0,100,0,7,not VIP
106,0,0,0,760,0,0,133,0,18,not VIP
135,0,0,0,1949,1,0,1358,0,68,not VIP
28,0,0,0,50,0,0,17,0,5,not VIP
30,0,0,0,201,0,0,191,0,284,not VIP
111,1,204,1,111,0,0,1,0,4,not VIP
1418,2,1614,3,47501,3,0,970,2,42,not VIP
